word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
fastän,158,20,1.369e-05,1.85e-06,7.413725
stay,213,27,1.845e-05,2.49e-06,7.403298
likaså,236,30,2.044e-05,2.77e-06,7.382444
ok,796,102,6.895e-05,9.41e-06,7.323561
hemåt,78,10,6.76e-06,9.2e-07,7.319881
nytänkande,78,10,6.76e-06,9.2e-07,7.319881
grymt,272,35,2.356e-05,3.23e-06,7.293068
årens,132,17,1.143e-05,1.57e-06,7.286759
use,294,38,2.547e-05,3.51e-06,7.26061
dygn,379,49,3.283e-05,4.52e-06,7.258594
thank,77,10,6.67e-06,9.2e-07,7.226036
jättekul,115,15,9.96e-06,1.38e-06,7.194755
lantbruk,76,10,6.58e-06,9.2e-07,7.132191
apartment,309,41,2.676e-05,3.78e-06,7.07268
regelverket,75,10,6.5e-06,9.2e-07,7.038347
since,157,21,1.36e-05,1.94e-06,7.016003
tisdags,126,17,1.091e-05,1.57e-06,6.955543
dryg,126,17,1.091e-05,1.57e-06,6.955543
goa,103,14,8.92e-06,1.29e-06,6.904283
maken,242,33,2.096e-05,3.05e-06,6.881939
here,498,68,4.313e-05,6.28e-06,6.872739
smått,322,44,2.789e-05,4.06e-06,6.86772
upplysningar,95,13,8.23e-06,1.2e-06,6.857876
