word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
animals,14,155,1.43e-06,1.796e-05,0.07956
between,119,1316,1.215e-05,0.00015253,0.07965
instead,20,221,2.04e-06,2.561e-05,0.079714
especially,26,287,2.65e-06,3.326e-05,0.079797
cannot,28,309,2.86e-06,3.581e-05,0.079817
got,91,1002,9.29e-06,0.00011613,0.079996
different,97,1068,9.9e-06,0.00012378,0.080001
extent,10,110,1.02e-06,1.275e-05,0.080076
availability,10,110,1.02e-06,1.275e-05,0.080076
conducted,13,143,1.33e-06,1.657e-05,0.080076
construction,29,319,2.96e-06,3.697e-05,0.080076
compared,11,121,1.12e-06,1.402e-05,0.080076
metaller,46,504,4.7e-06,5.841e-05,0.080394
denmark,20,219,2.04e-06,2.538e-05,0.080442
perhaps,17,186,1.74e-06,2.156e-05,0.080507
yeah,40,437,4.08e-06,5.065e-05,0.080626
becomes,21,229,2.14e-06,2.654e-05,0.080776
own,100,1090,1.021e-05,0.00012633,0.080811
does,83,903,8.47e-06,0.00010466,0.080963
three,91,988,9.29e-06,0.00011451,0.08113
further,35,379,3.57e-06,4.393e-05,0.081344
adults,10,108,1.02e-06,1.252e-05,0.081559
much,106,1142,1.082e-05,0.00013236,0.081759
assistance,11,118,1.12e-06,1.368e-05,0.082112
problems,34,364,3.47e-06,4.219e-05,0.082276
put,65,694,6.64e-06,8.043e-05,0.082499
reason,31,330,3.16e-06,3.825e-05,0.082745
plukk,13,138,1.33e-06,1.599e-05,0.082978
designed,15,159,1.53e-06,1.843e-05,0.083098
sell,12,127,1.23e-06,1.472e-05,0.083229
couple,17,179,1.74e-06,2.075e-05,0.083655
ajourført,10,105,1.02e-06,1.217e-05,0.083889
being,82,861,8.37e-06,9.979e-05,0.083889
not,639,6702,6.524e-05,0.00077677,0.083983
exhibition,17,178,1.74e-06,2.063e-05,0.084125
having,31,324,3.16e-06,3.755e-05,0.084278
father,31,323,3.16e-06,3.744e-05,0.084539
notice,15,156,1.53e-06,1.808e-05,0.084696
supported,11,114,1.12e-06,1.321e-05,0.084993
reduce,12,124,1.23e-06,1.437e-05,0.085242
starting,16,165,1.63e-06,1.912e-05,0.085415
today,116,1196,1.184e-05,0.00013862,0.085432
than,175,1803,1.787e-05,0.00020897,0.085495
tourist,10,103,1.02e-06,1.194e-05,0.085518
fill,10,103,1.02e-06,1.194e-05,0.085518
growing,10,103,1.02e-06,1.194e-05,0.085518
season,31,318,3.16e-06,3.686e-05,0.085868
small,84,861,8.58e-06,9.979e-05,0.085935
needs,37,379,3.78e-06,4.393e-05,0.085992
contribute,15,153,1.53e-06,1.773e-05,0.086357
björn,15,153,1.53e-06,1.773e-05,0.086357
reception,11,112,1.12e-06,1.298e-05,0.086511
around,86,873,8.78e-06,0.00010118,0.086772
two,192,1944,1.96e-05,0.00022531,0.086996
reported,17,172,1.74e-06,1.993e-05,0.08706
particular,17,172,1.74e-06,1.993e-05,0.08706
competition,19,192,1.94e-06,2.225e-05,0.087166
various,21,212,2.14e-06,2.457e-05,0.087253
roof,16,161,1.63e-06,1.866e-05,0.087537
member,37,372,3.78e-06,4.311e-05,0.08761
mother,39,392,3.98e-06,4.543e-05,0.087634
wednesday,24,241,2.45e-06,2.793e-05,0.087718
cars,25,251,2.55e-06,2.909e-05,0.087733
provides,23,230,2.35e-06,2.666e-05,0.088084
less,51,509,5.21e-06,5.899e-05,0.088257
tingen,81,806,8.27e-06,9.342e-05,0.088521
could,83,823,8.47e-06,9.539e-05,0.088833
good,283,2806,2.889e-05,0.00032522,0.088837
aircraft,10,99,1.02e-06,1.147e-05,0.088974
reasons,17,168,1.74e-06,1.947e-05,0.089132
quite,38,375,3.88e-06,4.346e-05,0.089258
verdensmesterskapet,15,148,1.53e-06,1.715e-05,0.089274
production,36,355,3.68e-06,4.114e-05,0.089324
work,172,1688,1.756e-05,0.00019564,0.089754
dinner,16,157,1.63e-06,1.82e-05,0.089767
includes,15,147,1.53e-06,1.704e-05,0.089881
mainly,10,98,1.02e-06,1.136e-05,0.089881
rules,27,264,2.76e-06,3.06e-05,0.090086
oh,83,811,8.47e-06,9.4e-05,0.090147
the,12469,121685,0.00127296,0.01410336,0.090259
path,12,117,1.23e-06,1.356e-05,0.090342
discovered,12,117,1.23e-06,1.356e-05,0.090342
yourself,22,214,2.25e-06,2.48e-05,0.090553
quiet,11,107,1.12e-06,1.24e-05,0.090553
woman,31,301,3.16e-06,3.489e-05,0.090718
reached,10,97,1.02e-06,1.124e-05,0.090808
here,232,2249,2.368e-05,0.00026066,0.090865
famous,16,155,1.63e-06,1.796e-05,0.090925
billion,16,155,1.63e-06,1.796e-05,0.090925
bottom,18,174,1.84e-06,2.017e-05,0.091121
average,15,145,1.53e-06,1.681e-05,0.091121
hidden,18,174,1.84e-06,2.017e-05,0.091121
daughter,15,145,1.53e-06,1.681e-05,0.091121
result,40,386,4.08e-06,4.474e-05,0.091279
imaging,13,125,1.33e-06,1.449e-05,0.091607
afternoon,10,96,1.02e-06,1.113e-05,0.091754
weight,20,192,2.04e-06,2.225e-05,0.091754
appropriate,10,96,1.02e-06,1.113e-05,0.091754
minutes,47,450,4.8e-06,5.216e-05,0.091999
sales,21,201,2.14e-06,2.33e-05,0.092028
sources,21,201,2.14e-06,2.33e-05,0.092028
are,936,8946,9.556e-05,0.00103685,0.09216
jung,18,172,1.84e-06,1.993e-05,0.092181
whole,49,468,5e-06,5.424e-05,0.092225
we,799,7628,8.157e-05,0.00088409,0.092264
anyone,15,143,1.53e-06,1.657e-05,0.092396
talking,14,133,1.43e-06,1.541e-05,0.09272
developed,24,228,2.45e-06,2.643e-05,0.09272
