word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
faktum,214,654,2.174e-05,7.322e-05,0.296959
spredningen,18,55,1.83e-06,6.16e-06,0.29701
stressende,18,55,1.83e-06,6.16e-06,0.29701
production,55,168,5.59e-06,1.881e-05,0.297108
procentdel,19,58,1.93e-06,6.49e-06,0.297294
sektioner,39,119,3.96e-06,1.332e-05,0.297426
skør,25,76,2.54e-06,8.51e-06,0.29853
bedstefar,37,112,3.76e-06,1.254e-05,0.299809
wake,41,124,4.17e-06,1.388e-05,0.30007
astrodienst,43,130,4.37e-06,1.456e-05,0.300183
velvære,77,232,7.82e-06,2.598e-05,0.301206
gradvist,115,346,1.169e-05,3.874e-05,0.301636
belarus,12,36,1.22e-06,4.03e-06,0.30251
udtrække,13,39,1.32e-06,4.37e-06,0.30251
external,10,30,1.02e-06,3.36e-06,0.30251
spekulerede,13,39,1.32e-06,4.37e-06,0.30251
courses,10,30,1.02e-06,3.36e-06,0.30251
hensynsløse,16,48,1.63e-06,5.37e-06,0.30251
plain,20,60,2.03e-06,6.72e-06,0.30251
sektion,114,340,1.158e-05,3.807e-05,0.304289
opdelt,129,384,1.311e-05,4.299e-05,0.304873
indskud,40,119,4.06e-06,1.332e-05,0.305052
klimaændringer,47,139,4.78e-06,1.556e-05,0.306863
balkonen,23,68,2.34e-06,7.61e-06,0.306959
tøfler,22,65,2.24e-06,7.28e-06,0.307164
svinekød,41,121,4.17e-06,1.355e-05,0.30751
udnævnte,36,106,3.66e-06,1.187e-05,0.308218
bindende,86,253,8.74e-06,2.833e-05,0.308488
pounds,16,47,1.63e-06,5.26e-06,0.308946
anklages,16,47,1.63e-06,5.26e-06,0.308946
undslippe,31,91,3.15e-06,1.019e-05,0.309159
glitter,30,88,3.05e-06,9.85e-06,0.309385
klatre,30,88,3.05e-06,9.85e-06,0.309385
learn,59,173,5.99e-06,1.937e-05,0.309504
foring,13,38,1.32e-06,4.25e-06,0.310471
operating,13,38,1.32e-06,4.25e-06,0.310471
oddsene,12,35,1.22e-06,3.92e-06,0.311153
hovedformålet,12,35,1.22e-06,3.92e-06,0.311153
sømand,12,35,1.22e-06,3.92e-06,0.311153
forårsage,130,379,1.321e-05,4.243e-05,0.31129
vindende,47,137,4.78e-06,1.534e-05,0.311342
instruktioner,100,291,1.016e-05,3.258e-05,0.311866
luck,11,32,1.12e-06,3.58e-06,0.311963
rektangel,11,32,1.12e-06,3.58e-06,0.311963
suget,11,32,1.12e-06,3.58e-06,0.311963
dvaletilstand,11,32,1.12e-06,3.58e-06,0.311963
svor,11,32,1.12e-06,3.58e-06,0.311963
indikation,33,96,3.35e-06,1.075e-05,0.311963
historik,33,96,3.35e-06,1.075e-05,0.311963
arbejdstagere,80,232,8.13e-06,2.598e-05,0.312941
godser,10,29,1.02e-06,3.25e-06,0.312941
omskrivning,10,29,1.02e-06,3.25e-06,0.312941
vedhæng,20,58,2.03e-06,6.49e-06,0.312941
