word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
loss,13,68,1.32e-06,8.82e-06,0.149396
protect,13,68,1.32e-06,8.82e-06,0.149396
gulur,42,219,4.26e-06,2.842e-05,0.149868
dominique,10,52,1.01e-06,6.75e-06,0.15028
huge,10,52,1.01e-06,6.75e-06,0.15028
owners,16,83,1.62e-06,1.077e-05,0.150642
distribution,16,83,1.62e-06,1.077e-05,0.150642
previously,11,57,1.12e-06,7.4e-06,0.150807
sale,17,88,1.72e-06,1.142e-05,0.150963
council,51,264,5.17e-06,3.425e-05,0.150963
austurlanda,17,88,1.72e-06,1.142e-05,0.150963
promote,12,62,1.22e-06,8.04e-06,0.151249
varúðarráðstafanir,12,62,1.22e-06,8.04e-06,0.151249
liđiđ,57,294,5.78e-06,3.815e-05,0.151506
would,116,598,1.176e-05,7.759e-05,0.151586
eastern,13,67,1.32e-06,8.69e-06,0.151625
teymisins,13,67,1.32e-06,8.69e-06,0.151625
unniđ,41,211,4.16e-06,2.738e-05,0.151846
problem,21,108,2.13e-06,1.401e-05,0.151949
biblíu,28,144,2.84e-06,1.868e-05,0.151949
verđi,67,344,6.79e-06,4.464e-05,0.152202
answer,15,77,1.52e-06,9.99e-06,0.152231
cases,23,118,2.33e-06,1.531e-05,0.152317
because,81,415,8.21e-06,5.385e-05,0.152525
than,148,757,1.501e-05,9.822e-05,0.152781
published,38,194,3.85e-06,2.517e-05,0.153068
samkomur,49,250,4.97e-06,3.244e-05,0.153165
stađfest,10,51,1.01e-06,6.62e-06,0.153226
þjóðfélags,10,51,1.01e-06,6.62e-06,0.153226
framtíđinni,10,51,1.01e-06,6.62e-06,0.153226
goðsagnir,10,51,1.01e-06,6.62e-06,0.153226
landareign,10,51,1.01e-06,6.62e-06,0.153226
ákvörđun,22,112,2.23e-06,1.453e-05,0.1535
inngangurinn,12,61,1.22e-06,7.91e-06,0.153729
exercise,13,66,1.32e-06,8.56e-06,0.153923
framkvæmdastjórnin,27,137,2.74e-06,1.778e-05,0.154009
deilan,15,76,1.52e-06,9.86e-06,0.154234
number,75,379,7.6e-06,4.918e-05,0.154641
međal,45,227,4.56e-06,2.945e-05,0.154914
but,420,2104,4.259e-05,0.000273,0.155994
term,19,95,1.93e-06,1.233e-05,0.156291
biskupsins,11,55,1.12e-06,7.14e-06,0.156291
bible,27,134,2.74e-06,1.739e-05,0.157457
shows,27,134,2.74e-06,1.739e-05,0.157457
sigurvegarinn,25,124,2.53e-06,1.609e-05,0.157551
kennsl,71,352,7.2e-06,4.567e-05,0.157623
framkvæmdastjórnar,70,347,7.1e-06,4.502e-05,0.157642
ađrir,23,114,2.33e-06,1.479e-05,0.157662
dagblaðsins,19,94,1.93e-06,1.22e-05,0.157953
six,34,168,3.45e-06,2.18e-05,0.158151
sea,83,410,8.42e-06,5.32e-05,0.158197
ship,15,74,1.52e-06,9.6e-06,0.158403
denmark,15,74,1.52e-06,9.6e-06,0.158403
whether,44,217,4.46e-06,2.816e-05,0.158451
major,29,143,2.94e-06,1.855e-05,0.158477
framtíđ,14,69,1.42e-06,8.95e-06,0.158556
stephen,68,335,6.89e-06,4.347e-05,0.158623
them,168,826,1.703e-05,0.00010718,0.15894
umslög,12,59,1.22e-06,7.66e-06,0.15894
